order_item_id,topping_id,topping_quantity
1372,4,heavy
1372,9,regular
1373,1,heavy
1373,4,heavy
1374,4,heavy
1375,4,light
1376,4,light
1377,4,light
1377,9,regular
1378,4,light
1379,4,light
1380,4,heavy
1381,1,light
1381,4,regular
1382,4,light
1383,4,heavy
1383,9,light
1384,1,heavy
1384,4,heavy
1385,4,heavy
1385,9,regular
1386,1,light
1386,4,light
1387,4,heavy
1388,4,heavy
1388,9,heavy
1389,1,heavy
1389,4,regular
1390,4,heavy
1391,4,regular
1392,4,heavy
1393,4,heavy
1394,4,heavy
1394,9,light
1395,1,light
1395,4,regular
1396,4,heavy
1397,4,heavy
1397,9,regular
1398,4,regular
1398,9,heavy
1399,4,heavy
1400,4,heavy
1400,9,light
1401,4,heavy
1402,4,heavy
1403,1,heavy
1403,4,heavy
1404,4,light
1405,4,light
1406,4,light
1407,4,light
1408,4,regular
1408,9,light
1409,4,light
1410,1,heavy
1410,4,heavy
1411,4,heavy
1412,4,light
1412,9,heavy
1413,4,regular
1413,9,light
1414,1,heavy
1414,4,light
1415,4,light
1415,9,regular
1416,4,light
1416,9,heavy
1417,4,heavy
1417,9,regular
1418,4,regular
1419,4,regular
1420,4,heavy
1421,4,heavy
1422,1,light
1422,4,light
1423,4,heavy
1424,4,heavy
1424,9,regular
1425,4,regular
1426,4,heavy
1427,4,heavy
1428,4,regular
1429,1,heavy
1429,4,light
1430,4,regular
1431,4,heavy
1431,9,regular
1432,4,light
1433,4,heavy
1434,4,heavy
1435,4,regular
1435,9,regular
1436,1,regular
1436,4,regular
1437,4,heavy
1438,4,heavy
1439,4,heavy
1439,9,light
1440,1,regular
1440,4,regular
1441,4,regular
1442,4,regular
1442,9,light
1443,4,light
1444,4,heavy
1445,1,heavy
1445,4,regular
1446,4,regular
1447,4,light
1448,4,regular
1449,4,light
1449,9,heavy
1450,4,heavy
1451,4,light
1452,4,regular
1453,1,heavy
1453,4,light
1454,4,regular
1455,4,regular
1456,4,regular
1456,9,heavy
1457,4,heavy
1457,9,heavy
1458,4,regular
1459,4,heavy
1460,4,regular
1461,1,light
1461,4,regular
1462,4,light
1462,9,light
1463,1,light
1463,4,light
1464,4,regular
1465,4,heavy
1466,4,light
1467,4,heavy
1468,4,light
1469,4,heavy
1470,4,heavy
1470,9,regular
1471,4,regular
1471,9,light
1472,4,regular
1473,4,heavy
1474,4,regular
1474,9,heavy
1475,4,light
1475,9,heavy
1476,4,light
1476,9,regular
1477,4,light
1477,9,light
1478,4,regular
1479,4,heavy
1480,4,regular
1481,1,light
1481,4,regular
1482,4,heavy
1483,4,light
1483,9,heavy
1484,4,light
1485,4,regular
1485,9,heavy
1486,4,heavy
1487,4,light
1487,9,light
1488,4,light
1489,4,light
1489,9,regular
1490,4,regular
1490,9,heavy
1491,4,light
1491,9,heavy
1492,4,regular
1493,4,heavy
1494,4,heavy
1495,4,regular
1496,4,regular
1497,4,light
1498,4,light
1499,4,light
1499,9,heavy
1500,4,light
1501,4,regular
1502,1,light
1502,4,light
1503,4,heavy
1504,4,regular
1505,4,light
1505,9,light
1506,4,regular
1506,9,regular
1507,4,light
1507,9,heavy
1508,4,heavy
1509,4,light
1510,1,regular
1510,4,light
1511,4,light
1512,4,light
1513,4,light
1514,4,regular
1515,4,regular
1516,4,light
1516,9,regular
1517,4,light
1518,4,heavy
1518,9,heavy
1519,4,light
1520,4,light
1521,4,heavy
1522,4,light
1523,4,heavy
1524,4,regular
1525,4,light
1526,4,regular
1526,9,regular
1527,4,regular
1528,4,light
1529,4,heavy
1529,9,light
1530,4,light
1531,1,heavy
1531,4,heavy
1532,4,light
1532,9,regular
1533,1,light
1533,4,heavy
1534,4,regular
1535,4,regular
1535,9,light
1536,4,regular
1537,4,heavy
1538,4,light
1539,4,light
1540,4,heavy
1540,9,light
1541,4,light
1541,9,regular
1542,4,regular
1542,9,light
1543,4,regular
1544,4,light
1545,4,heavy
1546,1,regular
1546,4,heavy
1547,4,light
1548,4,light
1549,4,heavy
1550,4,heavy
1551,4,regular
1552,4,regular
1553,4,regular
1554,4,heavy
1554,9,regular
1555,4,light
1556,4,light
1557,4,regular
1557,9,light
1558,4,light
1559,4,light
1560,4,heavy
1561,4,regular
1562,4,heavy
1563,4,heavy
1564,4,light
1564,9,light
1565,4,light
1566,4,regular
1567,4,heavy
1567,9,light
1568,4,light
1569,1,regular
1569,4,light
1570,4,regular
1570,9,heavy
1571,4,regular
1572,4,light
1573,4,regular
1574,4,regular
1575,4,regular
1576,4,regular
1577,4,heavy
1578,4,light
1578,9,heavy
1579,4,regular
1580,4,regular
1581,1,regular
1581,4,heavy
1582,4,light
1583,4,regular
1584,4,heavy
1585,4,light
1585,9,heavy
1586,4,heavy
1587,4,regular
1588,4,heavy
1588,9,light
1589,4,regular
1590,4,regular
1591,4,regular
1592,1,heavy
1592,4,regular
1593,4,regular
1594,4,regular
1594,9,light
1595,4,regular
1596,4,light
1597,4,light
1597,9,light
1598,4,heavy
1599,1,light
1599,4,heavy
1600,4,heavy
1601,4,light
1601,9,light
1602,4,light
1603,1,heavy
1603,4,heavy
1604,4,heavy
1605,4,light
1605,9,heavy
1606,4,heavy
1607,4,regular
1608,4,heavy
1609,4,heavy
1610,4,regular
1611,1,regular
1611,4,regular
1612,4,light
1612,9,heavy
1613,4,light
1614,4,regular
1615,4,regular
1615,9,light
1616,4,heavy
1616,9,heavy
1617,4,regular
1618,4,light
1619,4,heavy
1620,4,regular
1620,9,regular
1621,4,heavy
1622,4,regular
1622,9,regular
1623,4,light
1624,4,regular
1625,4,light
1626,4,heavy
1627,4,light
1628,4,heavy
1629,4,light
1629,9,light
1630,1,regular
1630,4,regular
1631,4,heavy
1632,4,regular
1633,4,heavy
1633,9,light
1634,1,light
1634,4,heavy
1635,4,heavy
1635,9,regular
1636,4,light
1637,1,regular
1637,4,regular
1638,1,light
1638,4,light
1639,1,regular
1639,4,light
1640,4,heavy
1641,4,heavy
1641,9,regular
1642,4,regular
1642,9,heavy
1643,4,heavy
1644,4,heavy
1645,4,regular
1646,4,regular
1646,9,heavy
1647,1,heavy
1647,4,regular
1648,4,light
1648,9,regular
1649,4,light
1650,4,regular
1650,9,heavy
1651,1,light
1651,4,heavy
1652,4,regular
1653,1,heavy
1653,4,heavy
1654,4,light
1655,4,heavy
1655,9,light
1656,4,light
1656,9,light
1657,4,regular
1658,4,regular
1658,9,heavy
1659,4,regular
1660,4,regular
1660,9,heavy
1661,4,light
1661,9,light
1662,4,heavy
1662,9,heavy
1663,4,light
1664,4,regular
1664,9,regular
1665,4,regular
1665,9,light
1666,4,heavy
1667,4,heavy
1668,4,heavy
1669,4,light
1670,4,heavy
1670,9,light
1671,4,heavy
1672,4,regular
1672,9,regular
1673,4,light
1674,4,regular
1675,4,light
1675,9,light
1676,4,light
1677,4,light
1678,4,regular
1679,4,light
1680,1,regular
1680,4,light
1681,4,light
1682,1,regular
1682,4,heavy
1683,4,light
1684,4,light
1685,4,light
1686,1,heavy
1686,4,regular
1687,4,heavy
1688,4,heavy
1688,9,regular
1689,4,regular
1690,4,light
1690,9,regular
1691,4,regular
1692,4,regular
1692,9,heavy
1693,4,light
1694,1,regular
1694,4,light
1695,4,light
1696,4,heavy
1697,4,heavy
1698,4,heavy
1699,4,light
1700,4,regular
1701,4,regular
1702,1,heavy
1702,4,light
1703,4,heavy
1704,4,regular
1705,4,heavy
1706,4,light
1707,4,heavy
1708,4,light
1709,4,light
1710,1,regular
1710,4,light
1711,1,heavy
1711,4,heavy
1712,4,heavy
1713,1,light
1713,4,heavy
1714,1,regular
1714,4,light
1715,4,regular
1716,1,heavy
1716,4,light
1717,4,light
1717,9,regular
1718,4,regular
1718,9,heavy
1719,4,regular
1720,4,light
1721,4,regular
1721,9,heavy
1722,4,light
1723,4,heavy
1723,9,regular
1724,4,heavy
1725,4,regular
1726,4,light
1727,1,heavy
1727,4,light
1728,4,heavy
1729,4,regular
1730,4,light
1731,4,regular
1732,4,light
1733,4,heavy
1733,9,light
1734,4,light
1735,4,heavy
1735,9,light
1736,4,heavy
1736,9,regular
1737,4,heavy
1737,9,regular
1738,4,regular
1738,9,regular
1739,4,regular
1740,4,heavy
1740,9,heavy
1741,4,regular
1742,4,heavy
1743,4,heavy
1743,9,heavy
1744,4,heavy
1745,4,regular
1745,9,light
1746,4,regular
1746,9,light
1747,4,heavy
1748,4,light
1749,4,light
1750,4,heavy
1750,9,heavy
1751,1,light
1751,4,light
1752,4,heavy
1753,4,heavy
1754,4,regular
1754,9,regular
1755,4,regular
1755,9,heavy
1756,4,regular
1757,4,heavy
1757,9,regular
1758,4,heavy
1759,4,heavy
1759,9,heavy
1760,4,light
1761,4,regular
1761,9,regular
1762,1,light
1762,4,light
1763,4,regular
1764,4,regular
1764,9,regular
1765,4,regular
1765,9,heavy
1766,4,light
1766,9,light
1767,4,heavy
1767,9,heavy
1768,4,light
1769,4,light
1770,4,regular
1771,4,heavy
1772,4,heavy
1772,9,regular
1773,4,regular
1774,4,light
1774,9,regular
1775,4,heavy
1776,4,light
1777,4,heavy
1777,9,light
1778,4,light
1779,4,regular
1779,9,regular
1780,4,heavy
1781,4,light
1781,9,regular
1782,4,light
1782,9,heavy
1783,1,heavy
1783,4,light
1784,4,heavy
1785,4,light
1786,4,heavy
1786,9,heavy
1787,4,light
1788,4,regular
1789,4,light
1789,9,regular
1790,4,regular
1791,4,heavy
1792,4,heavy
1792,9,light
1793,1,light
1793,4,light
1794,4,heavy
1795,1,regular
1795,4,regular
1796,4,light
1797,4,light
1798,4,light
1799,4,heavy
1799,9,light
1800,4,regular
1801,4,light
1802,4,light
1803,4,heavy
1804,1,regular
1804,4,regular
1805,4,regular
1806,4,light
1807,4,heavy
1807,9,regular
1808,4,heavy
1809,4,heavy
1809,9,light
1810,1,regular
1810,4,light
1811,4,heavy
1811,9,regular
1812,4,regular
1813,1,regular
1813,4,light
1814,4,light
1815,1,light
1815,4,light
1816,4,regular
1817,4,regular
1817,9,heavy
1818,4,heavy
1818,9,heavy
1819,4,light
1820,4,regular
1821,4,heavy
1822,4,regular
1822,9,light
1823,4,light
1824,4,heavy
1825,4,light
1825,9,heavy
1826,4,heavy
1827,4,regular
1828,4,light
1829,4,light
1830,4,light
1831,4,regular
1832,4,heavy
1833,4,heavy
1834,4,heavy
1835,4,regular
1836,1,heavy
1836,4,regular
1837,4,light
1837,9,heavy
1838,4,regular
1839,1,light
1839,4,light
1840,4,heavy
1841,4,regular
1842,4,heavy
1843,4,regular
1844,4,light
1845,4,heavy
1846,4,heavy
1846,9,regular
1847,1,light
1847,4,light
1848,4,regular
1848,9,regular
1849,4,heavy
1850,4,heavy
1851,4,regular
1852,4,heavy
1852,9,heavy
1853,4,heavy
1854,4,regular
1855,4,regular
1856,4,regular
1856,9,regular
1857,4,light
1857,9,heavy
1858,4,regular
1859,4,regular
1860,4,regular
1860,9,regular
1861,4,light
1862,4,light
1862,9,light
1863,4,light
1863,9,regular
1864,1,light
1864,4,heavy
1865,4,heavy
1865,9,heavy
1866,4,light
1866,9,light
1867,4,regular
1867,9,heavy
1868,4,regular
1869,4,light
1870,4,regular
1871,4,regular
1872,4,heavy
1873,4,regular
1874,4,regular
1875,4,light
1875,9,regular
1876,1,light
1876,4,heavy
1877,4,light
1878,4,heavy
1879,4,heavy
1880,4,regular
1881,4,regular
1882,4,heavy
1883,4,regular
1884,1,heavy
1884,4,heavy
1885,4,light
1886,4,light
1887,4,heavy
1888,4,heavy
1889,4,regular
1889,9,light
1890,4,light
1891,4,regular
1892,4,regular
1893,1,regular
1893,4,regular
1894,4,light
1895,4,heavy
1896,4,heavy
1897,4,regular
1898,4,light
1899,4,regular
1899,9,heavy
1900,4,light
1900,9,light
1901,4,regular
1901,9,heavy
1902,4,light
1903,4,regular
1903,9,light
1904,4,heavy
1904,9,heavy
1905,4,regular
1905,9,regular
1906,4,regular
1907,1,heavy
1907,4,heavy
1908,4,light
1909,1,regular
1909,4,light
1910,4,heavy
1911,1,regular
1911,4,light
1912,4,regular
1912,9,light
1913,4,heavy
1914,4,regular
1914,9,regular
1915,1,light
1915,4,heavy
1916,4,light
1917,4,regular
1917,9,heavy
1918,4,light
1918,9,light
1919,4,light
1920,4,heavy
1920,9,heavy
1921,4,regular
1922,4,heavy
1922,9,heavy
1923,4,heavy
1924,4,heavy
1924,9,heavy
1925,4,heavy
1925,9,regular
1926,4,regular
1927,4,regular
1928,4,heavy
1929,4,regular
1929,9,light
1930,4,heavy
1931,4,regular
1932,4,heavy
1932,9,regular
1933,4,regular
1934,4,light
1935,4,heavy
1936,4,regular
1937,4,regular
1938,4,light
1938,9,regular
1939,4,regular
1940,4,regular
1940,9,regular
1941,4,light
1942,1,regular
1942,4,regular
1943,4,light
1944,1,regular
1944,4,light
1945,4,heavy
1945,9,heavy
1946,4,heavy
1947,4,light
1948,1,light
1948,4,light
1949,4,light
1949,9,heavy
1950,4,regular
1951,4,heavy
1951,9,regular
1952,4,heavy
1953,4,light
1954,4,regular
1955,4,heavy
1956,4,regular
1956,9,regular
1957,1,light
1957,4,light
1958,4,regular
1958,9,light
1959,4,light
1960,4,light
1961,1,heavy
1961,4,heavy
1962,4,heavy
1963,4,regular
1964,4,heavy
1965,4,regular
1966,4,heavy
1967,1,regular
1967,4,heavy
1968,1,light
1968,4,heavy
1969,4,light
1970,4,regular
1970,9,light
1971,4,regular
1972,1,heavy
1972,4,heavy
1973,4,heavy
1974,4,heavy
1975,4,light
1975,9,light
1976,4,light
1977,4,heavy
1977,9,regular
1978,4,regular
1978,9,light
1979,4,heavy
1980,1,light
1980,4,heavy
1981,4,heavy
1982,4,heavy
1982,9,regular
1983,4,light
1984,4,light
1985,4,light
1985,9,heavy
1986,4,light
1987,1,heavy
1987,4,regular
1988,1,heavy
1988,4,heavy
1989,4,regular
1989,9,regular
1990,4,light
1991,4,light
1991,9,light
1992,4,light
1993,4,heavy
1993,9,light
1994,1,light
1994,4,regular
1995,4,heavy
1996,4,light
1996,9,heavy
1997,4,light
1998,4,heavy
1998,9,heavy
1999,1,heavy
1999,4,heavy
2000,4,light
2001,4,light
2001,9,regular
2002,4,heavy
2003,4,regular
2004,4,heavy
2005,4,heavy
2006,4,regular
2007,4,regular
2008,4,heavy
2009,1,light
2009,4,regular
2010,4,heavy
2010,9,light
2011,4,regular
2012,1,light
2012,4,light
2013,4,regular
2014,4,regular
2015,4,regular
2016,4,regular
2017,4,regular
2018,4,light
2019,4,regular
2020,1,regular
2020,4,regular
2021,4,regular
2022,4,light
2023,4,regular
2023,9,light
2024,4,light
2025,4,heavy
2026,4,regular
2027,4,light
2028,4,heavy
2028,9,heavy
2029,4,heavy
2030,4,heavy
2031,4,heavy
2032,4,regular
2032,9,regular
2033,1,regular
2033,4,light
2034,4,heavy
2035,4,light
2036,4,light
2037,4,regular
2037,9,heavy
2038,4,regular
2038,9,light
2039,4,heavy
2039,9,heavy
2040,1,light
2040,4,light
2041,4,regular
2042,4,light
2042,9,heavy
2043,4,light
2044,4,regular
2044,9,heavy
2045,1,heavy
2045,4,regular
2046,4,regular
2047,4,light
2048,1,heavy
2048,4,regular
2049,4,regular
2050,1,heavy
2050,4,regular
2051,4,light
2052,1,light
2052,4,regular
2053,4,regular
2054,4,heavy
2055,4,regular
2056,4,light
2056,9,light
2057,4,light
2058,4,regular
2059,1,light
2059,4,regular
2060,4,light
2061,4,regular
2062,4,regular
2063,4,light
2064,4,heavy
2065,1,light
2065,4,light
2066,4,regular
2066,9,regular
2067,4,heavy
2068,4,regular
2069,4,regular
2069,9,heavy
2070,1,light
2070,4,heavy
2071,4,light
2072,4,heavy
2073,4,light
2073,9,heavy
2074,1,light
2074,4,light
2075,4,heavy
2076,4,regular
2077,1,light
2077,4,light
2078,4,light
2078,9,heavy
2079,4,regular
2080,4,regular
2081,4,heavy
2082,4,heavy
2083,4,regular
2084,1,light
2084,4,regular
2085,4,regular
2086,4,light
2087,4,light
2088,4,light
2089,4,heavy
2089,9,regular
2090,4,light
2091,4,heavy
2092,4,regular
2093,4,regular
2094,4,light
2095,4,light
2096,4,heavy
2097,4,light
2098,4,light
2098,9,heavy
2099,4,regular
2100,4,heavy
2100,9,heavy
2101,4,heavy
2102,4,light
2103,4,heavy
2104,4,heavy
2105,4,light
2106,1,light
2106,4,light
2107,4,regular
2108,4,light
2109,4,light
2110,4,regular
2111,1,heavy
2111,4,light
2112,4,regular
2113,4,light
2113,9,regular
2114,4,light
2115,4,light
2116,4,heavy
2117,1,heavy
2117,4,regular
2118,4,regular
2119,4,regular
2120,4,regular
2120,9,light
2121,1,light
2121,4,regular
2122,4,heavy
2123,4,regular
2124,4,heavy
2125,4,heavy
2126,4,light
2127,4,regular
2128,4,heavy
2129,1,heavy
2129,4,regular
2130,4,regular
2131,4,heavy
2131,9,heavy
2132,4,heavy
2133,4,heavy
2134,4,light
2134,9,light
2135,4,regular
2136,4,light
2137,4,light
2138,4,regular
2139,4,regular
2140,1,heavy
2140,4,light
2141,4,heavy
2142,4,regular
2142,9,heavy
2143,1,light
2143,4,regular
2144,4,regular
2145,4,light
2146,4,heavy
2147,4,heavy
2147,9,heavy
2148,4,heavy
2148,9,regular
2149,4,heavy
2150,4,regular
2151,4,regular
2152,4,light
2153,4,regular
2154,4,heavy
2154,9,heavy
2155,4,light
2156,4,light
2157,4,light
2157,9,light
2158,4,regular
2159,1,regular
2159,4,regular
2160,4,light
2161,4,light
2162,1,light
2162,4,heavy
2163,4,heavy
2164,4,regular
2164,9,regular
2165,4,heavy
2166,4,regular
2167,4,regular
2168,4,heavy
2169,4,regular
2169,9,light
2170,1,regular
2170,4,light
2171,4,heavy
2172,1,light
2172,4,heavy
2173,1,regular
2173,4,light
2174,4,regular
2175,4,regular
2176,1,regular
2176,4,regular
2177,4,light
2178,4,regular
2179,4,regular
2180,4,light
2181,4,regular
2182,4,light
2182,9,regular
2183,4,regular
2184,4,light
2185,4,regular
2186,4,light
2187,4,regular
2187,9,heavy
2188,4,light
2189,4,heavy
2189,9,light
2190,4,light
2190,9,regular
2191,1,light
2191,4,light
2192,4,heavy
2192,9,regular
2193,1,light
2193,4,light
2194,4,heavy
2195,4,heavy
2196,4,light
2196,9,light
2197,4,regular
2198,4,regular
2199,4,heavy
2199,9,light
2200,4,light
2200,9,regular
2201,1,heavy
2201,4,regular
2202,1,light
2202,4,light
2203,4,heavy
2204,4,heavy
2205,4,regular
2206,4,regular
2207,1,heavy
2207,4,light
2208,4,heavy
2209,4,heavy
2209,9,light
2210,4,heavy
2211,4,heavy
2212,4,regular
2213,4,light
2213,9,light
2214,4,light
2215,4,regular
2215,9,heavy
2216,4,heavy
2216,9,light
2217,4,heavy
2218,4,light
2219,4,light
2220,4,regular
2221,4,regular
2222,1,light
2222,4,regular
2223,4,regular
2224,1,heavy
2224,4,heavy
2225,4,regular
2226,4,heavy
2227,4,light
2228,4,light
2229,4,regular
2230,4,light
2231,4,light
2232,4,light
2233,4,regular
2234,4,heavy
2235,1,heavy
2235,4,heavy
2236,4,light
2237,1,light
2237,4,heavy
2238,4,light
2238,9,light
2239,4,light
2239,9,light
2240,4,light
2241,4,heavy
2242,1,light
2242,4,light
2243,4,regular
2244,1,light
2244,4,light
2245,4,light
2246,1,heavy
2246,4,light
2247,4,heavy
2248,1,regular
2248,4,light
2249,4,regular
2250,4,light
2250,9,regular
2251,1,heavy
2251,4,regular
2252,4,regular
2252,9,heavy
2253,4,heavy
2253,9,heavy
2254,4,regular
2255,1,heavy
2255,4,heavy
2256,4,light
2256,9,heavy
2257,4,heavy
2258,4,heavy
2259,1,regular
2259,4,light
2260,4,regular
2260,9,heavy
2261,4,regular
2262,4,regular
2263,4,light
2264,4,light
2264,9,heavy
