order_item_id,order_id,item_id,quantity
1663,812,20,2
1664,812,18,3
1665,813,6,2
1666,813,10,2
1667,814,6,1
1668,814,4,1
1669,815,14,2
1670,815,12,3
1671,815,8,2
1672,816,12,2
1673,816,17,1
1674,816,13,2
1675,817,14,2
1676,817,13,3
1677,817,9,2
1678,818,16,2
1679,818,14,1
1680,819,15,2
1681,819,19,2
1682,819,20,2
1683,820,19,2
1684,820,6,1
1685,821,14,2
1686,822,16,2
1687,823,12,3
1688,823,19,1
1689,824,13,3
1690,824,3,1
1691,824,16,1
1692,825,12,2
1693,825,15,1
1694,826,19,1
1695,826,15,2
1696,826,3,2
1697,827,11,3
1698,827,7,2
1699,828,1,3
1700,829,6,2
1701,829,1,2
1702,830,15,2
1703,830,8,2
1704,831,8,1
1705,832,13,2
1706,832,14,1
1707,833,2,3
1708,834,13,3
1709,834,17,1
1710,834,4,2
1711,835,5,1
1712,835,6,3
1713,836,16,2
1714,836,9,3
1715,836,13,3
1716,837,7,3
1717,838,16,2
1718,838,6,2
1719,838,15,2
1720,839,18,2
1721,839,2,2
1722,839,13,2
1723,840,1,1
1724,841,2,2
1725,842,6,3
1726,842,17,1
1727,842,14,3
1728,843,5,3
1729,844,17,3
1730,844,16,2
1731,845,3,3
1732,846,13,1
1733,846,14,1
1734,846,5,2
1735,847,6,2
1736,847,3,2
1737,847,7,2
1738,848,19,1
1739,848,18,1
1740,848,16,3
1741,849,6,2
1742,849,14,3
1743,850,9,3
1744,851,14,2
1745,852,9,1
1746,852,11,1
1747,852,20,1
1748,853,19,3
1749,854,19,2
1750,854,9,3
1751,855,17,1
1752,855,14,3
1753,856,10,2
1754,856,1,3
1755,856,6,1
1756,857,5,3
1757,857,13,3
1758,858,10,2
1759,858,16,2
1760,859,19,2
1761,859,7,2
1762,859,9,2
1763,860,8,3
1764,861,13,3
1765,862,13,3
1766,862,11,2
1767,862,8,2
1768,863,9,2
1769,863,6,1
1770,863,14,3
1771,864,17,2
1772,864,2,1
1773,865,15,1
1774,865,6,1
1775,865,10,3
1776,866,10,1
1777,866,1,2
1778,867,8,1
1779,867,19,1
1780,867,16,2
1781,868,11,3
1782,868,12,3
1783,868,20,1
1784,869,13,3
1785,870,9,3
1786,870,6,1
1787,870,14,1
1788,871,16,3
1789,871,12,3
1790,871,5,1
1791,872,17,2
1792,873,4,1
1793,874,4,2
1794,874,3,1
1795,874,13,2
1796,875,18,3
1797,875,15,3
1798,875,10,2
1799,876,19,1
1800,876,17,1
1801,876,11,3
1802,877,7,1
1803,877,15,3
1804,877,13,1
1805,878,18,2
1806,878,9,2
1807,879,12,1
1808,879,8,2
1809,880,2,2
1810,880,9,1
1811,880,1,1
1812,881,4,2
1813,881,13,2
1814,881,15,2
1815,882,7,1
1816,882,17,2
1817,883,13,3
1818,883,10,2
1819,883,17,1
1820,884,9,1
1821,884,10,3
1822,885,5,1
1823,885,20,3
1824,886,2,3
1825,886,9,2
1826,887,4,3
1827,887,17,1
1828,887,9,1
1829,888,19,2
1830,888,2,2
1831,889,5,2
1832,890,11,1
1833,891,12,1
1834,891,14,3
1835,892,12,3
1836,893,17,2
1837,893,6,3
1838,893,8,3
1839,894,18,3
1840,895,9,3
1841,895,11,2
1842,896,5,1
1843,897,3,3
1844,897,2,1
1845,897,8,3
1846,898,11,1
1847,898,7,1
1848,898,4,2
1849,899,17,3
1850,899,11,3
1851,900,9,2
1852,900,16,1
1853,900,3,3
1854,901,8,3
1855,901,16,1
1856,901,9,3
1857,902,1,1
1858,902,12,2
1859,903,12,3
1860,903,17,1
1861,904,19,1
1862,904,2,3
1863,904,13,1
1864,905,16,3
1865,905,15,1
1866,905,1,2
1867,906,7,1
1868,907,6,3
1869,907,7,2
1870,907,3,3
1871,908,19,3
1872,908,3,3
1873,909,20,1
1874,909,19,1
1875,910,2,2
1876,910,17,2
1877,911,6,1
1878,912,1,2
1879,913,12,2
1880,913,9,1
1881,913,6,3
1882,914,14,3
1883,914,7,2
1884,915,17,1
1885,915,3,1
1886,915,9,1
1887,916,9,3
1888,917,14,3
1889,918,2,1
1890,918,4,2
1891,919,17,2
1892,920,18,3
1893,920,11,1
1894,920,8,3
1895,921,6,1
1896,921,9,2
1897,922,19,1
1898,922,2,1
1899,923,17,3
1900,923,6,2
1901,924,10,3
1902,924,5,1
1903,925,15,3
1904,925,6,1
1905,925,8,1
1906,926,3,2
1907,926,4,1
1908,926,19,1
1909,927,3,2
1910,927,2,3
1911,928,5,2
1912,929,17,3
1913,930,14,2
1914,931,14,3
1915,931,15,3
1916,931,10,1
1917,932,5,1
1918,932,10,3
1919,932,16,1
1920,933,19,3
1921,934,20,1
1922,934,11,3
1923,934,10,2
1924,935,13,3
1925,936,5,2
1926,937,1,2
1927,938,3,3
1928,938,2,3
1929,938,13,3
1930,939,2,1
1931,940,19,1
1932,940,12,1
1933,940,11,2
1934,941,4,3
1935,941,1,3
1936,941,14,2
1937,942,5,3
1938,942,15,1
1939,943,11,2
1940,944,10,1
1941,945,5,1
1942,945,1,2
1943,946,4,3
1944,946,17,3
1945,947,18,3
1946,947,12,3
1947,947,9,1
1948,948,18,3
1949,948,16,2
1950,948,3,2
1951,949,13,3
1952,949,17,1
1953,950,17,3
1954,951,7,2
1955,951,16,3
1956,952,19,2
1957,952,18,2
1958,953,5,3
1959,953,6,1
1960,953,18,2
1961,954,13,3
1962,954,4,1
1963,955,4,2
1964,956,1,1
1965,957,10,1
1966,957,15,3
1967,958,3,2
1968,958,18,2
1969,959,16,1
1970,960,11,3
1971,961,12,2
1972,962,18,3
1973,962,15,3
1974,963,19,3
1975,964,14,1
1976,964,5,3
1977,965,16,3
1978,965,18,3
1979,965,14,3
1980,966,1,1
1981,966,15,1
1982,967,20,1
1983,967,16,1
1984,968,17,2
1985,968,9,1
1986,969,17,3
1987,969,20,2
1988,969,9,2
1989,970,14,2
1990,970,6,1
1991,970,8,1
1992,971,11,2
1993,971,1,3
1994,972,18,2
1995,972,12,1
1996,973,20,3
1997,973,10,3
1998,973,11,2
1999,974,19,3
2000,974,18,3
2001,975,9,3
2002,975,4,1
2003,975,2,1
2004,976,19,2
2005,976,12,2
2006,977,10,3
2007,977,4,1
2008,978,10,1
2009,978,16,3
2010,979,8,1
2011,979,16,1
2012,979,4,1
2013,980,1,1
2014,981,7,1
2015,981,17,2
2016,982,5,1
2017,982,7,2
2018,982,16,2
2019,983,16,3
2020,983,14,1
2021,983,7,2
2022,984,17,2
2023,985,2,2
2024,986,7,2
2025,987,4,3
2026,988,9,1
2027,988,15,2
2028,988,19,1
2029,989,8,1
2030,989,12,1
2031,989,6,1
2032,990,11,2
2033,990,13,1
2034,990,17,3
2035,991,13,3
2036,992,10,3
2037,993,10,1
2038,994,20,1
2039,995,6,1
2040,996,20,2
2041,997,14,3
2042,997,3,1
2043,997,20,2
2044,998,8,1
2045,998,19,2
2046,999,4,2
2047,999,3,1
2048,999,20,3
2049,1000,6,2
2050,1000,9,1
2051,1000,16,3
2052,1001,9,1
2053,1001,20,2
2054,1001,4,3
2055,1002,7,3
2056,1003,10,2
2057,1003,19,3
2058,1003,13,1
2059,1004,6,3
2060,1004,15,1
2061,1004,14,1
2062,1005,7,2
2063,1005,18,3
2064,1005,15,3
2065,1006,12,1
2066,1007,14,3
2067,1007,3,3
2068,1007,19,3
2069,1008,4,3
2070,1009,8,2
2071,1010,5,3
2072,1010,12,3
2073,1010,10,2
2074,1011,10,1
2075,1012,7,1
2076,1013,19,1
2077,1014,9,3
2078,1015,19,3
2079,1015,4,1
2080,1016,12,3
2081,1016,16,3
2082,1016,10,3
2083,1017,1,2
2084,1018,3,2
2085,1018,6,3
2086,1018,11,3
2087,1019,4,3
2088,1019,12,2
2089,1019,9,2
2090,1020,10,2
2091,1021,12,3
2092,1022,11,2
2093,1022,2,1
2094,1022,8,1
2095,1023,6,2
2096,1023,10,1
2097,1024,10,2
2098,1024,8,2
2099,1024,5,3
2100,1025,8,2
2101,1025,18,3
2102,1026,11,2
2103,1026,12,1
2104,1026,20,2
2105,1027,13,1
2106,1027,11,1
2107,1027,8,2
2108,1028,7,1
2109,1028,10,1
2110,1028,14,2
2111,1029,4,3
2112,1029,7,2
2113,1030,10,3
2114,1030,2,1
2115,1030,14,2
2116,1031,19,1
2117,1032,11,3
2118,1032,15,1
2119,1033,20,1
2120,1034,17,2
2121,1035,19,1
2122,1035,10,2
2123,1036,12,3
2124,1036,15,3
2125,1037,4,3
2126,1037,15,3
2127,1038,5,1
2128,1039,12,2
2129,1039,7,2
2130,1039,13,3
2131,1040,19,2
2132,1040,8,2
2133,1040,12,3
2134,1041,12,3
2135,1041,13,2
2136,1042,10,3
2137,1042,2,2
2138,1042,9,2
2139,1043,10,1
2140,1044,4,1
2141,1044,20,3
2142,1044,15,1
2143,1045,9,1
2144,1046,19,1
2145,1046,5,3
2146,1046,3,1
2147,1047,19,2
2148,1047,5,2
2149,1048,6,1
2150,1049,15,1
2151,1049,14,3
2152,1050,6,2
2153,1051,6,3
2154,1051,11,1
2155,1051,16,3
2156,1052,18,2
2157,1053,10,3
2158,1053,17,2
2159,1054,6,2
2160,1054,5,3
2161,1054,19,2
2162,1055,11,2
2163,1055,17,2
2164,1056,18,1
2165,1056,4,1
2166,1057,9,2
2167,1057,7,1
2168,1058,9,1
2169,1058,7,1
2170,1059,14,2
2171,1059,18,1
2172,1060,20,2
2173,1060,17,2
2174,1060,5,1
2175,1061,10,2
2176,1061,1,1
2177,1062,13,1
2178,1063,3,2
2179,1063,7,2
2180,1064,7,3
2181,1064,15,1
2182,1065,9,1
2183,1065,5,3
2184,1065,12,3
2185,1066,16,1
2186,1066,11,2
2187,1066,12,3
2188,1067,16,3
2189,1067,18,2
2190,1068,9,3
2191,1069,4,2
2192,1069,3,2
2193,1069,11,3
2194,1070,7,2
2195,1070,20,1
2196,1070,12,1
2197,1071,8,2
2198,1071,17,1
2199,1072,20,2
2200,1073,13,2
2201,1074,18,2
2202,1074,10,1
2203,1074,11,3
2204,1075,7,3
2205,1075,11,3
2206,1076,2,3
2207,1076,3,3
2208,1076,7,1
2209,1077,8,3
2210,1077,5,3
2211,1078,12,1
2212,1079,19,2
2213,1079,15,3
2214,1079,1,1
2215,1080,15,3
2216,1080,16,2
2217,1080,2,2
2218,1081,1,1
2219,1081,19,1
2220,1081,3,2
2221,1082,9,1
2222,1083,5,3
2223,1083,20,3
2224,1083,17,2
2225,1084,9,3
2226,1084,13,1
2227,1084,11,2
2228,1085,9,1
2229,1085,8,2
2230,1086,11,3
2231,1087,1,1
2232,1087,17,2
2233,1087,8,1
2234,1088,16,1
2235,1089,17,2
2236,1089,13,2
2237,1089,16,1
2238,1090,13,2
2239,1090,4,3
2240,1091,5,3
2241,1092,2,1
2242,1093,12,3
2243,1093,18,3
2244,1093,2,3
2245,1094,12,3
2246,1094,5,2
2247,1095,4,3
2248,1095,8,1
2249,1095,10,1
2250,1096,3,2
2251,1096,8,1
2252,1096,9,2
2253,1097,5,2
2254,1097,2,1
2255,1097,13,2
2256,1098,16,3
2257,1098,17,2
2258,1099,20,1
2259,1099,16,3
2260,1100,19,1
2261,1101,20,2
2262,1101,4,2
2263,1101,14,2
2264,1102,8,1
2265,1102,9,1
2266,1103,8,3
2267,1103,5,1
2268,1103,9,1
2269,1104,15,1
2270,1104,14,3
2271,1104,16,3
2272,1105,12,2
2273,1105,9,3
2274,1105,13,2
2275,1106,2,1
2276,1107,9,3
2277,1107,7,3
2278,1108,17,1
2279,1108,8,3
2280,1108,12,3
2281,1109,11,3
2282,1109,19,3
2283,1109,5,1
2284,1110,9,2
2285,1110,20,3
2286,1110,15,2
2287,1111,13,1
2288,1112,19,3
2289,1112,4,3
2290,1112,15,2
2291,1113,12,2
2292,1113,4,2
2293,1114,9,3
2294,1114,14,2
2295,1114,18,3
2296,1115,16,2
2297,1115,12,2
2298,1115,2,3
2299,1116,18,3
2300,1117,17,1
2301,1118,6,3
2302,1118,15,1
2303,1119,18,2
2304,1120,9,2
2305,1120,13,2
2306,1121,8,3
2307,1122,10,2
2308,1122,2,2
2309,1122,4,3
2310,1123,1,3
2311,1123,19,2
2312,1124,14,2
2313,1125,7,3
2314,1126,9,1
2315,1126,15,2
2316,1126,18,2
2317,1127,11,2
2318,1127,3,2
2319,1127,8,3
2320,1128,17,1
2321,1128,20,2
2322,1129,11,1
2323,1129,1,3
2324,1129,2,1
2325,1130,8,1
2326,1130,6,1
2327,1131,2,2
2328,1132,18,3
2329,1132,11,2
2330,1132,9,3
2331,1133,3,1
2332,1134,14,3
2333,1134,20,3
2334,1134,18,3
2335,1135,3,2
2336,1135,4,1
2337,1135,14,3
2338,1136,7,3
2339,1137,18,3
2340,1138,8,2
2341,1139,4,1
2342,1139,17,3
2343,1139,16,2
2344,1140,19,3
2345,1140,4,2
2346,1141,9,3
2347,1141,8,1
2348,1141,17,1
2349,1142,1,2
2350,1143,18,3
2351,1144,17,2
2352,1144,5,2
2353,1144,6,3
2354,1145,8,2
2355,1145,12,1
2356,1145,11,1
2357,1146,2,3
2358,1146,19,1
2359,1147,13,3
2360,1147,3,1
2361,1147,16,1
2362,1148,14,2
2363,1148,1,1
2364,1148,2,3
2365,1149,6,1
2366,1149,16,2
2367,1149,1,2
2368,1150,18,2
2369,1150,2,2
2370,1151,14,3
2371,1152,18,3
2372,1152,4,1
2373,1152,10,2
2374,1153,18,2
2375,1153,13,1
2376,1153,1,1
2377,1154,16,3
2378,1154,8,1
2379,1154,6,1
2380,1155,12,1
2381,1155,20,2
2382,1155,1,2
2383,1156,6,3
2384,1156,20,3
2385,1157,17,3
2386,1157,19,2
2387,1158,2,3
2388,1158,15,2
2389,1159,9,2
2390,1160,20,3
2391,1161,9,2
2392,1161,12,2
2393,1162,10,1
2394,1162,16,3
2395,1163,4,1
2396,1164,5,1
2397,1164,1,3
2398,1165,6,3
2399,1166,7,1
2400,1166,18,2
2401,1166,1,2
2402,1167,13,3
2403,1168,14,1
2404,1168,13,3
2405,1168,8,3
2406,1169,5,3
2407,1170,3,1
2408,1170,1,2
2409,1171,6,2
2410,1172,15,3
2411,1172,12,2
2412,1172,19,1
2413,1173,1,3
2414,1173,3,3
2415,1173,5,2
2416,1174,10,1
2417,1174,8,2
2418,1174,6,1
2419,1175,13,1
2420,1175,18,2
2421,1175,7,3
2422,1176,1,2
2423,1176,17,1
2424,1176,16,3
2425,1177,7,2
2426,1177,4,2
2427,1177,1,1
2428,1178,20,3
2429,1179,9,1
2430,1179,18,2
2431,1179,3,3
2432,1180,10,3
2433,1181,13,1
2434,1181,9,2
2435,1181,3,2
2436,1182,18,2
2437,1182,20,3
2438,1183,1,2
2439,1184,4,2
2440,1185,15,3
2441,1185,7,2
2442,1186,17,3
2443,1186,8,2
2444,1186,1,2
2445,1187,16,3
2446,1187,1,3
2447,1188,13,1
2448,1188,3,1
2449,1188,17,2
2450,1189,1,1
2451,1190,19,2
2452,1190,2,3
2453,1191,18,3
2454,1191,17,2
2455,1192,6,1
2456,1193,13,2
2457,1193,17,1
2458,1194,12,3
2459,1194,15,3
2460,1195,11,1
2461,1195,16,3
2462,1196,1,1
2463,1196,20,2
2464,1197,14,3
2465,1198,12,3
2466,1199,9,1
2467,1200,17,2
2468,1200,13,1
2469,1201,10,3
2470,1202,9,3
2471,1202,11,2
2472,1202,1,3
2473,1203,9,1
2474,1203,2,1
2475,1203,17,2
2476,1204,2,2
2477,1205,18,3
2478,1206,7,1
2479,1207,14,3
2480,1207,13,2
2481,1208,2,1
2482,1209,4,1
2483,1210,15,3
2484,1211,19,3
2485,1211,16,1
2486,1211,7,1
2487,1212,18,3
2488,1212,13,2
2489,1212,1,1
2490,1213,17,1
2491,1213,16,2
2492,1214,2,3
2493,1214,20,3
2494,1215,8,3
2495,1215,5,2
2496,1216,17,3
2497,1217,5,3
2498,1217,7,2
2499,1218,20,2
2500,1218,19,3
2501,1218,17,2
2502,1219,15,3
2503,1219,1,3
2504,1219,14,3
2505,1220,11,1
2506,1221,19,1
2507,1222,6,2
2508,1222,19,2
2509,1223,1,3
2510,1223,12,1
2511,1224,9,3
2512,1224,12,3
2513,1225,15,3
2514,1225,16,3
2515,1226,5,1
2516,1226,15,3
2517,1226,19,2
2518,1227,10,3
2519,1227,18,3
2520,1228,17,1
2521,1229,4,2
2522,1229,3,2
2523,1230,9,2
2524,1231,3,2
2525,1231,2,1
2526,1231,17,3
2527,1232,3,1
2528,1232,16,2
2529,1232,4,3
2530,1233,17,2
2531,1233,10,3
2532,1234,14,1
2533,1234,16,3
2534,1235,18,3
2535,1235,6,3
2536,1235,8,3
2537,1236,15,1
2538,1236,13,2
2539,1237,7,1
2540,1237,4,2
2541,1237,17,3
2542,1238,9,2
2543,1238,8,1
2544,1239,2,3
2545,1240,6,1
2546,1240,9,2
2547,1241,9,3
2548,1242,5,3
2549,1242,14,2
2550,1243,14,1
2551,1243,8,3
2552,1243,11,1
2553,1244,3,3
2554,1244,16,3
2555,1245,2,3
2556,1246,5,1
2557,1247,18,1
2558,1247,12,1
2559,1248,7,2
2560,1248,11,2
2561,1248,5,1
2562,1249,10,1
2563,1249,4,2
2564,1250,1,2
2565,1251,18,3
2566,1251,11,1
2567,1252,5,2
2568,1252,4,3
2569,1252,17,3
2570,1253,6,2
2571,1253,16,3
2572,1254,20,2
2573,1254,16,1
2574,1255,19,3
2575,1255,11,1
2576,1256,18,3
2577,1256,5,2
2578,1257,17,3
2579,1257,16,2
2580,1257,3,2
2581,1258,12,3
2582,1258,14,2
2583,1258,6,1
2584,1259,7,3
2585,1259,18,1
2586,1260,15,1
2587,1261,13,3
2588,1262,13,1
2589,1262,12,3
2590,1262,16,2
2591,1263,10,3
2592,1263,4,1
2593,1263,20,2
2594,1264,10,3
2595,1264,8,2
2596,1264,4,3
2597,1265,1,3
2598,1265,14,1
2599,1266,14,2
2600,1266,2,1
2601,1267,19,2
2602,1267,1,1
2603,1268,3,2
2604,1268,12,2
2605,1269,18,2
2606,1270,20,2
2607,1271,1,1
2608,1272,14,3
2609,1272,4,3
2610,1273,17,3
2611,1273,7,1
2612,1273,6,3
2613,1274,15,2
2614,1275,11,1
2615,1276,6,2
2616,1277,6,2
2617,1278,19,2
2618,1279,16,1
2619,1279,18,1
2620,1279,7,3
2621,1280,19,3
2622,1280,12,3
2623,1281,19,1
2624,1281,17,1
2625,1282,16,1
2626,1282,10,1
2627,1282,2,3
2628,1283,10,3
2629,1284,14,3
2630,1284,18,3
2631,1285,3,3
2632,1285,1,3
2633,1285,16,3
2634,1286,20,2
2635,1286,13,2
2636,1287,7,3
2637,1287,2,1
2638,1287,3,2
2639,1288,7,3
2640,1289,3,2
2641,1289,1,1
2642,1290,8,1
2643,1290,4,1
2644,1291,5,1
2645,1291,11,2
2646,1292,20,1
2647,1292,8,3
2648,1292,13,3
2649,1293,5,3
2650,1293,6,1
2651,1294,10,3
2652,1294,15,2
2653,1294,17,1
2654,1295,1,1
2655,1295,4,1
2656,1296,6,3
2657,1297,6,3
2658,1298,14,3
2659,1298,17,1
2660,1299,3,2
2661,1300,18,1
2662,1301,1,1
2663,1302,8,2
2664,1303,11,3
2665,1304,9,2
2666,1305,16,2
2667,1305,1,3
2668,1306,7,2
2669,1306,12,1
2670,1307,11,1
2671,1308,5,2
2672,1308,8,2
2673,1309,10,2
2674,1310,18,1
2675,1310,9,3
2676,1311,5,3
2677,1311,15,3
2678,1312,15,2
2679,1312,13,1
2680,1312,10,1
2681,1313,4,2
2682,1313,13,1
2683,1313,7,1
2684,1314,18,1
2685,1315,14,1
2686,1315,18,1
2687,1316,19,2
2688,1316,5,1
2689,1317,10,1
2690,1317,9,2
2691,1317,15,1
2692,1318,19,3
2693,1319,14,2
2694,1319,4,3
2695,1320,4,2
2696,1320,3,1
2697,1320,5,3
2698,1321,11,1
2699,1321,13,3
2700,1321,4,2
2701,1322,19,1
2702,1322,4,1
2703,1322,14,1
2704,1323,17,2
2705,1323,15,1
2706,1323,14,1
2707,1324,9,2
2708,1324,8,2
2709,1325,14,2
2710,1325,6,3
2711,1326,2,1
2712,1327,7,2
2713,1328,6,2
2714,1328,15,1
2715,1328,3,3
2716,1329,14,1
2717,1329,12,1
2718,1329,5,1
2719,1330,11,1
2720,1330,17,3
2721,1330,1,1
2722,1331,16,3
2723,1332,7,2
2724,1332,11,3
2725,1332,13,2
2726,1333,15,3
2727,1334,9,1
2728,1334,16,1
2729,1335,9,3
2730,1335,14,2
2731,1336,5,2
2732,1336,17,1
2733,1336,8,3
2734,1337,20,1
2735,1337,9,2
2736,1338,20,2
2737,1338,7,3
2738,1338,11,2
2739,1339,19,3
2740,1340,10,2
2741,1341,3,2
2742,1341,2,1
2743,1341,12,1
2744,1342,12,2
2745,1343,15,3
2746,1343,3,1
2747,1344,3,3
2748,1344,4,2
2749,1344,12,3
2750,1345,6,3
2751,1346,5,1
2752,1346,13,3
2753,1347,4,3
2754,1348,7,3
2755,1349,7,1
2756,1349,5,1
2757,1350,10,3
2758,1350,19,1
2759,1351,17,3
2760,1351,3,3
2761,1351,10,3
2762,1352,10,1
2763,1352,12,2
2764,1352,14,3
2765,1353,9,3
2766,1353,2,3
2767,1353,17,1
2768,1354,17,3
2769,1354,12,3
2770,1355,10,3
2771,1355,5,2
2772,1355,4,2
2773,1356,2,3
2774,1357,15,3
2775,1357,16,2
2776,1357,6,2
2777,1358,13,3
2778,1358,1,1
2779,1358,19,2
2780,1359,13,1
2781,1360,16,2
2782,1361,19,3
2783,1361,13,3
2784,1362,6,1
2785,1363,5,1
2786,1363,20,2
2787,1363,17,2
2788,1364,5,2
2789,1364,14,3
2790,1364,16,1
2791,1365,20,1
2792,1366,16,3
2793,1367,18,3
2794,1367,10,1
2795,1368,5,2
2796,1369,14,1
2797,1369,10,1
2798,1370,10,1
2799,1370,1,1
2800,1371,7,2
2801,1371,2,2
2802,1371,15,2
2803,1372,9,3
2804,1372,14,1
2805,1372,6,2
2806,1373,4,1
2807,1373,17,2
2808,1374,7,1
2809,1374,18,3
2810,1375,2,1
2811,1375,17,3
2812,1375,14,1
2813,1376,13,2
2814,1376,20,3
2815,1377,2,1
2816,1378,9,3
2817,1378,7,2
2818,1378,16,3
2819,1379,19,1
2820,1379,20,3
2821,1379,1,3
2822,1380,17,3
2823,1381,13,2
2824,1381,9,1
2825,1381,4,1
2826,1382,14,1
2827,1382,6,3
2828,1383,19,3
2829,1383,18,1
2830,1383,10,1
2831,1384,15,3
2832,1384,11,2
2833,1384,13,1
2834,1385,1,3
2835,1386,13,3
2836,1386,17,1
2837,1386,15,3
2838,1387,18,2
2839,1387,8,3
2840,1388,13,3
2841,1388,5,3
2842,1389,19,1
2843,1389,20,1
2844,1390,10,3
2845,1390,15,2
2846,1390,20,3
2847,1391,13,2
2848,1391,3,3
2849,1392,3,3
2850,1393,19,3
2851,1393,15,2
2852,1394,15,3
2853,1394,4,1
2854,1395,15,1
2855,1395,20,1
2856,1396,3,2
2857,1397,20,3
2858,1398,2,1
2859,1398,18,3
2860,1399,3,1
2861,1399,10,3
2862,1400,14,2
2863,1400,12,3
2864,1400,17,2
2865,1401,17,1
2866,1401,13,1
2867,1402,7,1
2868,1402,3,1
2869,1402,5,2
2870,1403,16,2
2871,1404,10,3
2872,1404,6,2
2873,1404,20,2
2874,1405,18,3
2875,1406,6,3
2876,1407,4,3
2877,1407,14,2
2878,1407,5,2
2879,1408,19,3
2880,1408,13,3
2881,1409,13,3
2882,1410,1,3
2883,1410,8,2
2884,1410,20,3
2885,1411,18,1
2886,1412,5,3
2887,1412,7,3
2888,1413,1,1
2889,1414,5,2
2890,1415,13,2
2891,1416,11,1
2892,1416,18,3
2893,1416,9,2
2894,1417,4,1
2895,1418,3,1
2896,1418,15,1
2897,1419,4,2
2898,1419,11,2
2899,1420,2,2
2900,1420,6,1
2901,1421,12,2
2902,1421,17,2
2903,1421,8,2
2904,1422,16,1
2905,1422,13,1
2906,1422,12,3
2907,1423,1,3
2908,1423,17,1
2909,1423,16,2
2910,1424,13,3
2911,1424,18,2
2912,1424,2,1
2913,1425,3,1
2914,1425,13,1
2915,1426,11,3
2916,1426,13,2
2917,1426,6,2
2918,1427,15,3
2919,1427,19,3
2920,1428,3,1
2921,1429,6,1
2922,1430,17,1
2923,1430,15,2
2924,1431,13,2
2925,1432,18,2
2926,1432,14,2
2927,1433,18,2
2928,1434,15,3
2929,1434,12,2
2930,1434,2,2
2931,1435,9,1
2932,1436,15,3
2933,1436,20,1
2934,1436,9,2
2935,1437,7,2
2936,1438,20,2
2937,1438,2,3
2938,1439,4,1
2939,1439,1,1
2940,1439,13,3
2941,1440,7,1
2942,1440,11,2
2943,1440,8,1
2944,1441,10,3
2945,1442,3,1
2946,1442,17,2
2947,1442,15,2
2948,1443,9,2
2949,1443,15,3
2950,1444,15,2
2951,1445,18,3
2952,1445,19,2
2953,1445,12,2
2954,1446,13,2
2955,1447,9,2
2956,1448,8,2
2957,1449,12,1
2958,1449,3,2
2959,1449,10,2
2960,1450,15,1
2961,1451,7,3
2962,1451,3,1
2963,1451,19,1
2964,1452,14,2
2965,1452,20,3
2966,1452,3,3
2967,1453,13,1
2968,1453,18,2
2969,1453,10,2
2970,1454,14,1
2971,1454,4,3
2972,1454,5,1
2973,1455,4,1
2974,1455,12,1
2975,1455,10,2
2976,1456,15,3
2977,1456,16,1
2978,1457,6,2
2979,1457,19,2
2980,1458,20,1
2981,1458,18,3
2982,1458,14,2
2983,1459,14,1
2984,1459,13,2
2985,1460,6,2
2986,1461,2,3
2987,1461,12,2
2988,1461,8,1
2989,1462,17,3
2990,1463,2,1
2991,1463,16,3
2992,1464,11,1
2993,1464,5,2
2994,1464,20,2
2995,1465,10,1
2996,1466,4,2
2997,1466,11,1
2998,1467,8,3
2999,1467,17,1
3000,1468,7,2
3001,1468,1,2
3002,1469,16,1
3003,1469,19,1
3004,1470,7,1
3005,1470,16,2
3006,1470,1,2
3007,1471,2,3
3008,1471,8,1
3009,1471,5,1
3010,1472,6,3
3011,1472,15,3
3012,1472,4,3
3013,1473,19,3
3014,1473,1,2
3015,1473,8,2
3016,1474,16,1
3017,1474,2,2
3018,1474,12,1
3019,1475,14,3
3020,1476,11,1
3021,1477,5,1
3022,1478,13,3
3023,1478,4,3
3024,1478,15,2
3025,1479,5,3
3026,1479,3,2
3027,1479,14,3
3028,1480,15,2
3029,1480,20,1
3030,1480,3,2
3031,1481,16,2
3032,1481,20,1
3033,1482,9,3
3034,1483,15,2
3035,1483,6,1
3036,1484,7,3
3037,1485,8,1
3038,1485,14,3
3039,1486,9,1
3040,1487,19,2
3041,1487,10,1
3042,1488,15,2
3043,1489,4,3
3044,1489,18,2
3045,1489,16,2
3046,1490,15,2
3047,1490,10,3
3048,1491,13,2
3049,1491,12,2
3050,1492,6,1
3051,1492,7,2
3052,1493,12,2
3053,1494,2,3
3054,1495,14,3
3055,1495,18,1
3056,1495,8,3
3057,1496,15,2
3058,1497,1,1
3059,1498,6,1
3060,1498,1,3
3061,1498,11,3
3062,1499,1,2
3063,1499,8,2
3064,1500,11,3
3065,1500,10,2
3066,1501,2,1
3067,1501,15,3
3068,1501,10,3
3069,1502,6,3
3070,1502,15,1
3071,1503,16,1
3072,1504,18,3
3073,1504,6,2
3074,1505,5,3
3075,1505,11,1
3076,1506,4,2
3077,1506,3,2
3078,1506,19,1
3079,1507,6,2
3080,1507,13,2
3081,1507,10,3
3082,1508,15,1
3083,1509,7,3
3084,1509,14,3
3085,1510,8,2
3086,1511,14,2
3087,1512,13,1
3088,1512,12,3
3089,1513,19,1
3090,1513,4,3
3091,1514,8,2
3092,1514,5,2
3093,1514,14,2
3094,1515,9,2
3095,1515,10,1
3096,1515,11,1
3097,1516,14,3
3098,1516,9,1
